country_code,year,indicator_id,indicator_name,value
JP,2024,SP.URB.TOTL.IN.ZS,urban_population_pct,92.1901718034531
KR,2011,FX.OWN.TOTL.ZS,account_ownership_pct_adult,93.0468690333371
KR,2014,FX.OWN.TOTL.ZS,account_ownership_pct_adult,94.3608135378731
KR,2017,FX.OWN.TOTL.ZS,account_ownership_pct_adult,94.8510126919781
KR,2021,FX.OWN.TOTL.ZS,account_ownership_pct_adult,98.6713470938187
KR,2024,FX.OWN.TOTL.ZS,account_ownership_pct_adult,96.8949448884961
KR,2010,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,0.796207328344812
KR,2011,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,0.747683727442323
KR,2012,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,0.711120351080011
KR,2013,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,0.889863368558993
KR,2014,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,0.595893048504325
KR,2015,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,0.266636382581676
KR,2016,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,0.766507046338007
KR,2017,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.04741749331971
KR,2018,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,0.66781363782051
KR,2019,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,0.550202642546341
KR,2020,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,0.502554290313687
KR,2021,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.13577953855347
KR,2022,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.39186469730544
KR,2023,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.00819007911736
KR,2024,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,0.685857996519477
KR,2010,NY.GDP.PCAP.CD,gdp_per_capita_usd,24071.2620526362
KR,2011,NY.GDP.PCAP.CD,gdp_per_capita_usd,26175.2398553363
KR,2012,NY.GDP.PCAP.CD,gdp_per_capita_usd,26600.5477433903
KR,2013,NY.GDP.PCAP.CD,gdp_per_capita_usd,28449.3591104972
KR,2014,NY.GDP.PCAP.CD,gdp_per_capita_usd,30667.0912467447
KR,2015,NY.GDP.PCAP.CD,gdp_per_capita_usd,30171.7906545222
KR,2016,NY.GDP.PCAP.CD,gdp_per_capita_usd,30832.0628072516
KR,2017,NY.GDP.PCAP.CD,gdp_per_capita_usd,33296.9845439195
KR,2018,NY.GDP.PCAP.CD,gdp_per_capita_usd,35363.9508228687
KR,2019,NY.GDP.PCAP.CD,gdp_per_capita_usd,33826.9443301597
KR,2020,NY.GDP.PCAP.CD,gdp_per_capita_usd,33645.7719545073
KR,2021,NY.GDP.PCAP.CD,gdp_per_capita_usd,37518.4635305697
KR,2022,NY.GDP.PCAP.CD,gdp_per_capita_usd,34822.4048404971
KR,2023,NY.GDP.PCAP.CD,gdp_per_capita_usd,35674.095995632
KR,2024,NY.GDP.PCAP.CD,gdp_per_capita_usd,36238.639908315
KR,2010,NY.GDP.MKTP.CD,gdp_total_usd,1192830015737.68
KR,2011,NY.GDP.MKTP.CD,gdp_total_usd,1307103477219.1
KR,2012,NY.GDP.MKTP.CD,gdp_total_usd,1335343586437.67
KR,2013,NY.GDP.MKTP.CD,gdp_total_usd,1434669686501.84
KR,2014,NY.GDP.MKTP.CD,gdp_total_usd,1556252422020.44
KR,2015,NY.GDP.MKTP.CD,gdp_total_usd,1539212301135.55
KR,2016,NY.GDP.MKTP.CD,gdp_total_usd,1579150518945.44
KR,2017,NY.GDP.MKTP.CD,gdp_total_usd,1710196756713.17
KR,2018,NY.GDP.MKTP.CD,gdp_total_usd,1824251454306.83
KR,2019,NY.GDP.MKTP.CD,gdp_total_usd,1751045752054.63
KR,2020,NY.GDP.MKTP.CD,gdp_total_usd,1744070276373.34
KR,2021,NY.GDP.MKTP.CD,gdp_total_usd,1942313560965.9
KR,2022,NY.GDP.MKTP.CD,gdp_total_usd,1799363116866.52
KR,2023,NY.GDP.MKTP.CD,gdp_total_usd,1844800934391.54
KR,2024,NY.GDP.MKTP.CD,gdp_total_usd,1875388209406.8
KR,2010,IT.NET.USER.ZS,internet_users_pct,83.7
KR,2011,IT.NET.USER.ZS,internet_users_pct,83.7591201534472
KR,2012,IT.NET.USER.ZS,internet_users_pct,84.07
KR,2013,IT.NET.USER.ZS,internet_users_pct,84.77
KR,2014,IT.NET.USER.ZS,internet_users_pct,87.5568264944747
KR,2015,IT.NET.USER.ZS,internet_users_pct,89.8962557995106
KR,2016,IT.NET.USER.ZS,internet_users_pct,92.8430256796075
KR,2017,IT.NET.USER.ZS,internet_users_pct,95.0694218761004
KR,2018,IT.NET.USER.ZS,internet_users_pct,96.0228595797887
KR,2019,IT.NET.USER.ZS,internet_users_pct,96.157579184239
KR,2020,IT.NET.USER.ZS,internet_users_pct,96.50506052
KR,2021,IT.NET.USER.ZS,internet_users_pct,97.57132698
KR,2022,IT.NET.USER.ZS,internet_users_pct,97.16855335
KR,2023,IT.NET.USER.ZS,internet_users_pct,97.41597478
KR,2024,IT.NET.USER.ZS,internet_users_pct,97.89563777
KR,2010,IT.CEL.SETS.P2,mobile_subs_per_100,104.09665032935
KR,2011,IT.CEL.SETS.P2,mobile_subs_per_100,106.878306781378
KR,2012,IT.CEL.SETS.P2,mobile_subs_per_100,108.114681779859
KR,2013,IT.CEL.SETS.P2,mobile_subs_per_100,109.206248930023
KR,2014,IT.CEL.SETS.P2,mobile_subs_per_100,113.358579550833
KR,2015,IT.CEL.SETS.P2,mobile_subs_per_100,115.595447050042
KR,2016,IT.CEL.SETS.P2,mobile_subs_per_100,119.489512998783
KR,2017,IT.CEL.SETS.P2,mobile_subs_per_100,123.642066127533
KR,2018,IT.CEL.SETS.P2,mobile_subs_per_100,128.494634504197
KR,2019,IT.CEL.SETS.P2,mobile_subs_per_100,133.079790493891
KR,2020,IT.CEL.SETS.P2,mobile_subs_per_100,135.973274343048
KR,2021,IT.CEL.SETS.P2,mobile_subs_per_100,140.516382791931
KR,2022,IT.CEL.SETS.P2,mobile_subs_per_100,148.68360770138
KR,2023,IT.CEL.SETS.P2,mobile_subs_per_100,162.11365652794
KR,2024,IT.CEL.SETS.P2,mobile_subs_per_100,172.520241179065
KR,2010,SP.POP.TOTL,population_total,49554112.0
KR,2011,SP.POP.TOTL,population_total,49936638.0
KR,2012,SP.POP.TOTL,population_total,50199853.0
KR,2013,SP.POP.TOTL,population_total,50428893.0
KR,2014,SP.POP.TOTL,population_total,50746659.0
KR,2015,SP.POP.TOTL,population_total,51014947.0
KR,2016,SP.POP.TOTL,population_total,51217803.0
KR,2017,SP.POP.TOTL,population_total,51361911.0
KR,2018,SP.POP.TOTL,population_total,51585058.0
KR,2019,SP.POP.TOTL,population_total,51764822.0
KR,2020,SP.POP.TOTL,population_total,51836239.0
KR,2021,SP.POP.TOTL,population_total,51769539.0
KR,2022,SP.POP.TOTL,population_total,51672569.0
KR,2023,SP.POP.TOTL,population_total,51712619.0
KR,2024,SP.POP.TOTL,population_total,51751065.0
KR,2010,SP.URB.TOTL.IN.ZS,urban_population_pct,81.9685075986486
KR,2011,SP.URB.TOTL.IN.ZS,urban_population_pct,81.9615408086376
KR,2012,SP.URB.TOTL.IN.ZS,urban_population_pct,81.9087898200378
KR,2013,SP.URB.TOTL.IN.ZS,urban_population_pct,81.8269383502703
KR,2014,SP.URB.TOTL.IN.ZS,urban_population_pct,81.7315682816954
KR,2015,SP.URB.TOTL.IN.ZS,urban_population_pct,81.639489860678
KR,2016,SP.URB.TOTL.IN.ZS,urban_population_pct,81.5559241797057
KR,2017,SP.URB.TOTL.IN.ZS,urban_population_pct,81.471030429984
KR,2018,SP.URB.TOTL.IN.ZS,urban_population_pct,81.3823523035196
KR,2019,SP.URB.TOTL.IN.ZS,urban_population_pct,81.2901063535619
KR,2020,SP.URB.TOTL.IN.ZS,urban_population_pct,81.1759595622913
KR,2021,SP.URB.TOTL.IN.ZS,urban_population_pct,81.1616526507785
KR,2022,SP.URB.TOTL.IN.ZS,urban_population_pct,81.1624941626873
KR,2023,SP.URB.TOTL.IN.ZS,urban_population_pct,81.1645551720421
KR,2024,SP.URB.TOTL.IN.ZS,urban_population_pct,81.1682528469686
PL,2011,FX.OWN.TOTL.ZS,account_ownership_pct_adult,70.1942895305774
PL,2014,FX.OWN.TOTL.ZS,account_ownership_pct_adult,77.8621706046997
PL,2017,FX.OWN.TOTL.ZS,account_ownership_pct_adult,86.7333029909929
PL,2021,FX.OWN.TOTL.ZS,account_ownership_pct_adult,95.7201672270221
PL,2024,FX.OWN.TOTL.ZS,account_ownership_pct_adult,86.1367117566539
PL,2010,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,3.94489462074706
PL,2011,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,3.57128957712437
PL,2012,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.52886091421625
PL,2013,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,0.258983446617592
PL,2014,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,3.85089176515991
PL,2015,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,3.29546177974363
PL,2016,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,3.81608753667806
PL,2017,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,2.37812836572029
PL,2018,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,3.34803923662527
PL,2019,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,3.15455649244208
PL,2020,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,3.31499059495462
PL,2021,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,5.44306737738578
PL,2022,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,6.00626096603428
PL,2023,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,4.38918673390545
PL,2024,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,2.24523191798779
PL,2010,NY.GDP.PCAP.CD,gdp_per_capita_usd,12567.7317676382
PL,2011,NY.GDP.PCAP.CD,gdp_per_capita_usd,13867.6669408192
PL,2012,NY.GDP.PCAP.CD,gdp_per_capita_usd,13087.420943321
PL,2013,NY.GDP.PCAP.CD,gdp_per_capita_usd,13621.9023794031
PL,2014,NY.GDP.PCAP.CD,gdp_per_capita_usd,14262.2841914116
PL,2015,NY.GDP.PCAP.CD,gdp_per_capita_usd,12637.5220324406
PL,2016,NY.GDP.PCAP.CD,gdp_per_capita_usd,12464.0110508476
PL,2017,NY.GDP.PCAP.CD,gdp_per_capita_usd,13913.3402919927
PL,2018,NY.GDP.PCAP.CD,gdp_per_capita_usd,15658.2120316794
PL,2019,NY.GDP.PCAP.CD,gdp_per_capita_usd,15874.5220531254
PL,2020,NY.GDP.PCAP.CD,gdp_per_capita_usd,16150.9304813473
PL,2021,NY.GDP.PCAP.CD,gdp_per_capita_usd,18635.5104895754
PL,2022,NY.GDP.PCAP.CD,gdp_per_capita_usd,18891.2121169279
PL,2023,NY.GDP.PCAP.CD,gdp_per_capita_usd,22145.2660647429
PL,2024,NY.GDP.PCAP.CD,gdp_per_capita_usd,25103.565661423
PL,2010,NY.GDP.MKTP.CD,gdp_total_usd,478111630683.514
PL,2011,NY.GDP.MKTP.CD,gdp_total_usd,527848543023.469
PL,2012,NY.GDP.MKTP.CD,gdp_total_usd,498148649702.66
PL,2013,NY.GDP.MKTP.CD,gdp_total_usd,518179836405.36
PL,2014,NY.GDP.MKTP.CD,gdp_total_usd,542134167178.627
PL,2015,NY.GDP.MKTP.CD,gdp_total_usd,480054118583.367
PL,2016,NY.GDP.MKTP.CD,gdp_total_usd,473259583969.643
PL,2017,NY.GDP.MKTP.CD,gdp_total_usd,528356676667.211
PL,2018,NY.GDP.MKTP.CD,gdp_total_usd,594616687350.017
PL,2019,NY.GDP.MKTP.CD,gdp_total_usd,602683770144.88
PL,2020,NY.GDP.MKTP.CD,gdp_total_usd,605914237903.742
PL,2021,NY.GDP.MKTP.CD,gdp_total_usd,689170230665.35
PL,2022,NY.GDP.MKTP.CD,gdp_total_usd,695607470875.276
PL,2023,NY.GDP.MKTP.CD,gdp_total_usd,812451193396.143
PL,2024,NY.GDP.MKTP.CD,gdp_total_usd,917767106146.761
PL,2010,IT.NET.USER.ZS,internet_users_pct,62.32
PL,2011,IT.NET.USER.ZS,internet_users_pct,61.94999896898
PL,2012,IT.NET.USER.ZS,internet_users_pct,62.3099972714691
PL,2013,IT.NET.USER.ZS,internet_users_pct,62.8492
PL,2014,IT.NET.USER.ZS,internet_users_pct,66.5987360557248
PL,2015,IT.NET.USER.ZS,internet_users_pct,67.9969871556415
PL,2016,IT.NET.USER.ZS,internet_users_pct,73.3007040962669
PL,2017,IT.NET.USER.ZS,internet_users_pct,75.9853659493832
PL,2018,IT.NET.USER.ZS,internet_users_pct,77.5417345350006
PL,2019,IT.NET.USER.ZS,internet_users_pct,80.4359068768673
PL,2020,IT.NET.USER.ZS,internet_users_pct,83.18488715
PL,2021,IT.NET.USER.ZS,internet_users_pct,85.37490906
PL,2022,IT.NET.USER.ZS,internet_users_pct,86.94113479
PL,2023,IT.NET.USER.ZS,internet_users_pct,86.414744
PL,2024,IT.NET.USER.ZS,internet_users_pct,88.58496367
PL,2010,IT.CEL.SETS.P2,mobile_subs_per_100,123.248926095995
PL,2011,IT.CEL.SETS.P2,mobile_subs_per_100,131.279778766286
PL,2012,IT.CEL.SETS.P2,mobile_subs_per_100,141.409735570098
PL,2013,IT.CEL.SETS.P2,mobile_subs_per_100,148.912446350899
PL,2014,IT.CEL.SETS.P2,mobile_subs_per_100,148.713283559361
PL,2015,IT.CEL.SETS.P2,mobile_subs_per_100,142.520207198425
PL,2016,IT.CEL.SETS.P2,mobile_subs_per_100,138.518696718641
PL,2017,IT.CEL.SETS.P2,mobile_subs_per_100,131.901471911132
PL,2018,IT.CEL.SETS.P2,mobile_subs_per_100,126.266191655563
PL,2019,IT.CEL.SETS.P2,mobile_subs_per_100,126.597314882311
PL,2020,IT.CEL.SETS.P2,mobile_subs_per_100,129.288487295019
PL,2021,IT.CEL.SETS.P2,mobile_subs_per_100,132.987203939653
PL,2022,IT.CEL.SETS.P2,mobile_subs_per_100,137.002148115476
PL,2023,IT.CEL.SETS.P2,mobile_subs_per_100,135.146301442691
PL,2024,IT.CEL.SETS.P2,mobile_subs_per_100,138.016156588197
PL,2010,SP.POP.TOTL,population_total,38042794.0
PL,2011,SP.POP.TOTL,population_total,38063255.0
PL,2012,SP.POP.TOTL,population_total,38063164.0
PL,2013,SP.POP.TOTL,population_total,38040196.0
PL,2014,SP.POP.TOTL,population_total,38011735.0
PL,2015,SP.POP.TOTL,population_total,37986412.0
PL,2016,SP.POP.TOTL,population_total,37970087.0
PL,2017,SP.POP.TOTL,population_total,37974826.0
PL,2018,SP.POP.TOTL,population_total,37974750.0
PL,2019,SP.POP.TOTL,population_total,37965475.0
PL,2020,SP.POP.TOTL,population_total,37515748.0
PL,2021,SP.POP.TOTL,population_total,36981559.0
PL,2022,SP.POP.TOTL,population_total,36821749.0
PL,2023,SP.POP.TOTL,population_total,36687353.0
PL,2024,SP.POP.TOTL,population_total,36559233.0
PL,2010,SP.URB.TOTL.IN.ZS,urban_population_pct,60.8474783987677
PL,2011,SP.URB.TOTL.IN.ZS,urban_population_pct,60.7357090652544
PL,2012,SP.URB.TOTL.IN.ZS,urban_population_pct,60.6341632788866
PL,2013,SP.URB.TOTL.IN.ZS,urban_population_pct,60.5333187465323
PL,2014,SP.URB.TOTL.IN.ZS,urban_population_pct,60.4340063344328
PL,2015,SP.URB.TOTL.IN.ZS,urban_population_pct,60.3362886805635
PL,2016,SP.URB.TOTL.IN.ZS,urban_population_pct,60.2402284228997
PL,2017,SP.URB.TOTL.IN.ZS,urban_population_pct,60.145888199417
PL,2018,SP.URB.TOTL.IN.ZS,urban_population_pct,60.0533306480907
PL,2019,SP.URB.TOTL.IN.ZS,urban_population_pct,59.9626184068963
PL,2020,SP.URB.TOTL.IN.ZS,urban_population_pct,59.8738141138092
PL,2021,SP.URB.TOTL.IN.ZS,urban_population_pct,59.8096513205543
PL,2022,SP.URB.TOTL.IN.ZS,urban_population_pct,59.8315488048321
PL,2023,SP.URB.TOTL.IN.ZS,urban_population_pct,59.8859561370214
PL,2024,SP.URB.TOTL.IN.ZS,urban_population_pct,59.9705468695101
SG,2011,FX.OWN.TOTL.ZS,account_ownership_pct_adult,98.221892306584
SG,2014,FX.OWN.TOTL.ZS,account_ownership_pct_adult,96.3525997735924
SG,2017,FX.OWN.TOTL.ZS,account_ownership_pct_adult,97.9311709923804
SG,2021,FX.OWN.TOTL.ZS,account_ownership_pct_adult,97.5498512325819
SG,2024,FX.OWN.TOTL.ZS,account_ownership_pct_adult,97.9718288419762
SG,2010,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,23.0694716770802
SG,2011,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,17.5960314065854
SG,2012,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,18.7435244231802
SG,2013,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,20.9344810446532
SG,2014,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,21.8184880782679
SG,2015,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,22.6541826890491
SG,2016,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,20.3766287562495
SG,2017,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,29.6706336940046
SG,2018,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,22.8377290626019
SG,2019,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,28.2256543399099
SG,2020,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,22.7176808064108
SG,2021,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,32.5964610130302
SG,2022,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,28.3188156351916
SG,2023,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,24.8866145212528
SG,2024,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,24.676735941018
SG,2010,NY.GDP.PCAP.CD,gdp_per_capita_usd,47236.683084953
SG,2011,NY.GDP.PCAP.CD,gdp_per_capita_usd,53891.4570264372
SG,2012,NY.GDP.PCAP.CD,gdp_per_capita_usd,55547.5553077786
SG,2013,NY.GDP.PCAP.CD,gdp_per_capita_usd,56967.4257940383
SG,2014,NY.GDP.PCAP.CD,gdp_per_capita_usd,57564.8023114977
SG,2015,NY.GDP.PCAP.CD,gdp_per_capita_usd,55645.6068614606
SG,2016,NY.GDP.PCAP.CD,gdp_per_capita_usd,57005.5887176547
SG,2017,NY.GDP.PCAP.CD,gdp_per_capita_usd,61236.251270627
SG,2018,NY.GDP.PCAP.CD,gdp_per_capita_usd,66881.6067035265
SG,2019,NY.GDP.PCAP.CD,gdp_per_capita_usd,65952.0378959293
SG,2020,NY.GDP.PCAP.CD,gdp_per_capita_usd,61410.0792630788
SG,2021,NY.GDP.PCAP.CD,gdp_per_capita_usd,80056.1288247844
SG,2022,NY.GDP.PCAP.CD,gdp_per_capita_usd,90299.0694637269
SG,2023,NY.GDP.PCAP.CD,gdp_per_capita_usd,85412.230345235
SG,2024,NY.GDP.PCAP.CD,gdp_per_capita_usd,90674.066632628
SG,2010,NY.GDP.MKTP.CD,gdp_total_usd,239807980591.24
SG,2011,NY.GDP.MKTP.CD,gdp_total_usd,279356499090.458
SG,2012,NY.GDP.MKTP.CD,gdp_total_usd,295092888076.589
SG,2013,NY.GDP.MKTP.CD,gdp_total_usd,307576360584.992
SG,2014,NY.GDP.MKTP.CD,gdp_total_usd,314863580758.455
SG,2015,NY.GDP.MKTP.CD,gdp_total_usd,307998545269.398
SG,2016,NY.GDP.MKTP.CD,gdp_total_usd,319646468521.497
SG,2017,NY.GDP.MKTP.CD,gdp_total_usd,343673334902.33
SG,2018,NY.GDP.MKTP.CD,gdp_total_usd,377123710560.614
SG,2019,NY.GDP.MKTP.CD,gdp_total_usd,376161998830.048
SG,2020,NY.GDP.MKTP.CD,gdp_total_usd,349165858544.568
SG,2021,NY.GDP.MKTP.CD,gdp_total_usd,436591382250.464
SG,2022,NY.GDP.MKTP.CD,gdp_total_usd,509017841146.557
SG,2023,NY.GDP.MKTP.CD,gdp_total_usd,505439514078.019
SG,2024,NY.GDP.MKTP.CD,gdp_total_usd,547386645891.847
SG,2010,IT.NET.USER.ZS,internet_users_pct,71.0
SG,2011,IT.NET.USER.ZS,internet_users_pct,71.0
SG,2012,IT.NET.USER.ZS,internet_users_pct,72.0
SG,2013,IT.NET.USER.ZS,internet_users_pct,80.90209961
SG,2014,IT.NET.USER.ZS,internet_users_pct,79.0292358633435
SG,2015,IT.NET.USER.ZS,internet_users_pct,79.0129570025584
SG,2016,IT.NET.USER.ZS,internet_users_pct,84.4522678893074
SG,2017,IT.NET.USER.ZS,internet_users_pct,84.4522678893074
SG,2018,IT.NET.USER.ZS,internet_users_pct,88.1656360313447
SG,2019,IT.NET.USER.ZS,internet_users_pct,88.9492526850762
SG,2020,IT.NET.USER.ZS,internet_users_pct,92.00434653
SG,2021,IT.NET.USER.ZS,internet_users_pct,96.92468156
SG,2022,IT.NET.USER.ZS,internet_users_pct,95.95386476
SG,2023,IT.NET.USER.ZS,internet_users_pct,94.28518987
SG,2024,IT.NET.USER.ZS,internet_users_pct,94.37757178
SG,2010,IT.CEL.SETS.P2,mobile_subs_per_100,145.451637517643
SG,2011,IT.CEL.SETS.P2,mobile_subs_per_100,150.404101393239
SG,2012,IT.CEL.SETS.P2,mobile_subs_per_100,152.410387392459
SG,2013,IT.CEL.SETS.P2,mobile_subs_per_100,156.679270675737
SG,2014,IT.CEL.SETS.P2,mobile_subs_per_100,148.478352479892
SG,2015,IT.CEL.SETS.P2,mobile_subs_per_100,149.006215002154
SG,2016,IT.CEL.SETS.P2,mobile_subs_per_100,151.681717052742
SG,2017,IT.CEL.SETS.P2,mobile_subs_per_100,149.567868255938
SG,2018,IT.CEL.SETS.P2,mobile_subs_per_100,152.07381696158
SG,2019,IT.CEL.SETS.P2,mobile_subs_per_100,159.347378272364
SG,2020,IT.CEL.SETS.P2,mobile_subs_per_100,150.259334715266
SG,2021,IT.CEL.SETS.P2,mobile_subs_per_100,157.977675166643
SG,2022,IT.CEL.SETS.P2,mobile_subs_per_100,173.005291258141
SG,2023,IT.CEL.SETS.P2,mobile_subs_per_100,173.199932977376
SG,2024,IT.CEL.SETS.P2,mobile_subs_per_100,170.78256295407
SG,2010,SP.POP.TOTL,population_total,5076732.0
SG,2011,SP.POP.TOTL,population_total,5183688.0
SG,2012,SP.POP.TOTL,population_total,5312437.0
SG,2013,SP.POP.TOTL,population_total,5399162.0
SG,2014,SP.POP.TOTL,population_total,5469724.0
SG,2015,SP.POP.TOTL,population_total,5535002.0
SG,2016,SP.POP.TOTL,population_total,5607283.0
SG,2017,SP.POP.TOTL,population_total,5612253.0
SG,2018,SP.POP.TOTL,population_total,5638676.0
SG,2019,SP.POP.TOTL,population_total,5703569.0
SG,2020,SP.POP.TOTL,population_total,5685807.0
SG,2021,SP.POP.TOTL,population_total,5453566.0
SG,2022,SP.POP.TOTL,population_total,5637022.0
SG,2023,SP.POP.TOTL,population_total,5917648.0
SG,2024,SP.POP.TOTL,population_total,6036860.0
SG,2010,SP.URB.TOTL.IN.ZS,urban_population_pct,100.0
SG,2011,SP.URB.TOTL.IN.ZS,urban_population_pct,100.0
SG,2012,SP.URB.TOTL.IN.ZS,urban_population_pct,100.0
SG,2013,SP.URB.TOTL.IN.ZS,urban_population_pct,100.0
SG,2014,SP.URB.TOTL.IN.ZS,urban_population_pct,100.0
SG,2015,SP.URB.TOTL.IN.ZS,urban_population_pct,100.0
SG,2016,SP.URB.TOTL.IN.ZS,urban_population_pct,100.0
SG,2017,SP.URB.TOTL.IN.ZS,urban_population_pct,100.0
SG,2018,SP.URB.TOTL.IN.ZS,urban_population_pct,100.0
SG,2019,SP.URB.TOTL.IN.ZS,urban_population_pct,100.0
SG,2020,SP.URB.TOTL.IN.ZS,urban_population_pct,100.0
SG,2021,SP.URB.TOTL.IN.ZS,urban_population_pct,100.0
SG,2022,SP.URB.TOTL.IN.ZS,urban_population_pct,100.0
SG,2023,SP.URB.TOTL.IN.ZS,urban_population_pct,100.0
SG,2024,SP.URB.TOTL.IN.ZS,urban_population_pct,100.0
US,2011,FX.OWN.TOTL.ZS,account_ownership_pct_adult,87.9578658638029
US,2014,FX.OWN.TOTL.ZS,account_ownership_pct_adult,93.5838007921263
US,2017,FX.OWN.TOTL.ZS,account_ownership_pct_adult,93.1221843138765
US,2021,FX.OWN.TOTL.ZS,account_ownership_pct_adult,94.9532296473716
US,2024,FX.OWN.TOTL.ZS,account_ownership_pct_adult,97.0230983290589
US,2010,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.75453268550496
US,2011,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.68911277121237
US,2012,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.54020811932936
US,2013,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.71066753395925
US,2014,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.43502130688419
US,2015,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,2.80914762910409
US,2016,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,2.53749765919682
US,2017,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.95521086285051
US,2018,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.0457039920427
US,2019,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.47787452846554
US,2020,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,0.650821071352324
US,2021,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,2.04998648308338
US,2022,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.62816817042838
US,2023,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.32618252590589
US,2024,BX.KLT.DINV.WD.GD.ZS,fdi_inflow_pct_gdp,1.03321085618604
US,2010,NY.GDP.PCAP.CD,gdp_per_capita_usd,48642.6100179312
US,2011,NY.GDP.PCAP.CD,gdp_per_capita_usd,50024.868799398
US,2012,NY.GDP.PCAP.CD,gdp_per_capita_usd,51708.4011556577
US,2013,NY.GDP.PCAP.CD,gdp_per_capita_usd,53179.0127634561
US,2014,NY.GDP.PCAP.CD,gdp_per_capita_usd,54973.4207515712
US,2015,NY.GDP.PCAP.CD,gdp_per_capita_usd,56572.9188996063
US,2016,NY.GDP.PCAP.CD,gdp_per_capita_usd,57638.1018367192
US,2017,NY.GDP.PCAP.CD,gdp_per_capita_usd,59635.0984397965
US,2018,NY.GDP.PCAP.CD,gdp_per_capita_usd,62499.8744390068
US,2019,NY.GDP.PCAP.CD,gdp_per_capita_usd,64746.4506778863
